[0.000000] (-) TimerEvent: {}
[0.000470] (fanuc_m10ia_support) JobQueued: {'identifier': 'fanuc_m10ia_support', 'dependencies': OrderedDict()}
[0.072578] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Installing: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/urdf/m10ia_macro.xacro\n'}
[0.072646] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/urdf/m10ia.xacro\n'}
[0.072714] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/urdf/common_colours.xacro\n'}
[0.072780] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes\n'}
[0.072846] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes/m10ia\n'}
[0.072966] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes/m10ia/collision\n'}
[0.073034] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes/m10ia/collision/link_1.stl\n'}
[0.073101] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes/m10ia/collision/link_3.stl\n'}
[0.073165] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes/m10ia/collision/link_6.stl\n'}
[0.073229] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes/m10ia/collision/link_4.stl\n'}
[0.073294] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes/m10ia/collision/link_5.stl\n'}
[0.073357] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes/m10ia/collision/link_2.stl\n'}
[0.073436] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes/m10ia/collision/base_link.stl\n'}
[0.073503] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes/m10ia/visual\n'}
[0.073567] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes/m10ia/visual/cover_j2.stl\n'}
[0.073634] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes/m10ia/visual/link_1.stl\n'}
[0.073768] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes/m10ia/visual/log\n'}
[0.073800] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes/m10ia/visual/log/build_2026-09-12_23-24-24\n'}
[0.073830] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes/m10ia/visual/log/build_2026-09-12_23-24-24/logger_all.log\n'}
[0.073887] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes/m10ia/visual/log/build_2026-09-12_23-24-24/events.log\n'}
[0.073919] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes/m10ia/visual/log/latest_build\n'}
[0.073946] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes/m10ia/visual/log/COLCON_IGNORE\n'}
[0.073974] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes/m10ia/visual/log/build_2026-09-12_23-19-46\n'}
[0.074001] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes/m10ia/visual/log/build_2026-09-12_23-19-46/logger_all.log\n'}
[0.074028] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes/m10ia/visual/log/build_2026-09-12_23-19-46/events.log\n'}
