[0.000000] (-) TimerEvent: {}
[0.000484] (fanuc_m10ia_support) JobQueued: {'identifier': 'fanuc_m10ia_support', 'dependencies': OrderedDict()}
[0.066765] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Installing: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/urdf/m10ia_macro.xacro\n'}
[0.066921] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/urdf/m10ia.xacro\n'}
[0.067001] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/urdf/common_colours.xacro\n'}
[0.067070] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes\n'}
[0.067254] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes/m10ia\n'}
[0.067372] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes/m10ia/collision\n'}
[0.067439] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes/m10ia/collision/link_1.stl\n'}
[0.067505] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes/m10ia/collision/link_3.stl\n'}
[0.067570] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes/m10ia/collision/link_6.stl\n'}
[0.067615] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes/m10ia/collision/link_4.stl\n'}
[0.067644] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes/m10ia/collision/link_5.stl\n'}
[0.067674] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes/m10ia/collision/link_2.stl\n'}
[0.067703] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes/m10ia/collision/base_link.stl\n'}
[0.067732] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes/m10ia/visual\n'}
[0.067762] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes/m10ia/visual/cover_j2.stl\n'}
[0.067795] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes/m10ia/visual/link_1.stl\n'}
[0.067824] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes/m10ia/visual/log\n'}
[0.067853] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes/m10ia/visual/log/build_2026-09-12_23-24-24\n'}
[0.067882] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes/m10ia/visual/log/build_2026-09-12_23-24-24/logger_all.log\n'}
[0.067921] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes/m10ia/visual/log/build_2026-09-12_23-24-24/events.log\n'}
[0.067952] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes/m10ia/visual/log/latest_build\n'}
[0.067981] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes/m10ia/visual/log/COLCON_IGNORE\n'}
[0.068011] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes/m10ia/visual/log/build_2026-09-12_23-19-46\n'}
[0.068041] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes/m10ia/visual/log/build_2026-09-12_23-19-46/logger_all.log\n'}
[0.068070] (fanuc_m10ia_support) StdoutLine: {'line': b'-- Up-to-date: /home/mateo-lince/fanuc_moveit_ws/install/fanuc_m10ia_support/share/fanuc_m10ia_support/meshes/m10ia/visual/log/build_2026-09-12_23-19-46/events.log\n'}
